Date,MMM,AOS,ABT,ABBV,ACN,ADBE,AMD,AES,AFL,A
2022-04-07,-0.2328725,-1.9659392,2.8597634,2.5871737,0.44377217,1.8882396,0.048232906,-0.9811617,0.15367831,2.4263325
2022-04-08,-0.09336521,-0.7263586,-0.0972706,0.9695337,-0.83388704,-1.6301477,-2.6224463,-1.5854127,0.5370546,-0.7798114
2022-04-11,0.20693175,0.7793887,-2.6044617,-2.9321015,-3.4373965,-2.4475667,-3.5940566,-0.5638316,-0.5036542,-2.6766522
2022-04-12,-1.0258482,1.7834553,-1.3745431,-1.4838393,-0.16499467,-1.7654943,-2.331318,-0.9720525,-0.46019796,-4.472037
2022-04-13,0.053846993,0.3256305,0.9206892,-4.996713,-0.3489164,1.1481652,2.7760246,0.08179366,0.1541046,2.3127792
2022-04-14,-0.8610268,-1.4064854,-1.4981594,2.1138728,-1.8796631,-2.6015267,-4.788214,-0.24519603,0.52316356,-1.4420383
2022-04-18,-0.8142195,-0.70544094,-1.1895671,-1.8175079,-1.8374166,1.1963654,0.8918997,-1.2699691,0.29082322,-2.0563161
2022-04-19,2.681622,3.2049298,3.1731038,-1.8888018,2.2225769,2.568922,3.2378325,1.3277996,-0.045785684,2.1721597
2022-04-20,0.32644862,1.4226713,2.217033,0.22385086,0.9670294,-1.8996353,-3.0021703,2.006551,1.7254617,2.244524
2022-04-21,0.78358746,0.0,0.59524083,1.1614597,-0.42018592,-2.4830008,-4.4352245,-7.627457,-1.6811808,-3.1537406
2022-04-22,-1.7131177,-2.352949,-3.0234282,-2.2268474,-3.5710993,-2.11028,-1.903171,-2.259889,-3.25191,-3.1686497
2022-04-25,-0.38211787,-0.16991135,0.3092634,0.8452142,1.9369433,1.2919956,2.8931282,-1.8230318,-1.5306886,0.107152365
2022-04-26,-2.9475112,-3.4968257,-2.533123,-0.07678207,-4.330535,-3.5825622,-6.097694,-3.3514483,-2.6121812,-2.8900738
2022-04-27,-0.006934359,0.8337349,-0.21373,0.92201465,0.0,-0.3056728,-0.29356503,-1.1246475,0.08227618,-0.22045289
2022-04-28,2.0317626,-4.8020363,1.1052098,-0.83111125,3.5433817,3.1741657,5.570599,-0.28435767,-2.564948,2.8721933
2022-04-29,-1.9845073,-2.405209,-3.8217118,-6.032879,-4.295186,-3.5515034,-4.5961657,-2.9467719,-3.3412075,-1.4786065
2022-05-02,1.1718245,1.5231891,-0.59030676,0.67401296,1.4116464,2.863997,5.05145,0.88149023,0.034917,0.2515327
2022-05-03,1.4872144,-0.37087193,-0.35451698,1.1699541,0.07222627,0.07119694,1.4358871,0.58251905,1.0820225,2.366816
2022-05-04,4.153163,4.297802,2.9084735,1.3302073,3.2937398,3.869184,9.096896,5.7915096,3.038678,3.1862757
2022-05-05,-3.0927851,-4.3964944,-2.324974,0.38920534,-5.1324315,-5.3950624,-5.582373,-2.6916065,-2.7647479,-3.2858286
2022-05-06,0.046838704,0.7975585,-0.6548142,0.4271318,-0.99096817,-2.3719757,1.5659887,-1.8284079,0.34465066,-0.8759719
2022-05-09,1.9059713,0.6565646,-4.346662,-1.2235786,-2.7896125,-3.6060474,-9.418918,-4.2024884,-1.1506065,-6.5824256
2022-05-10,-2.1393893,-1.388195,-0.5959581,0.74853575,0.03478594,4.2768817,2.7443292,-0.4985064,-0.38221198,3.1208546
2022-05-11,-1.8173268,-2.696744,-0.8524625,-0.08546889,-2.3123176,-3.485742,-0.9128876,0.0,-0.8022307,-2.2719493
2022-05-12,2.17198,2.9457948,2.0124764,1.5332893,0.09610202,2.414785,-0.9781627,-2.5551019,-1.3537279,1.8773571
2022-05-13,-0.19385913,1.6085285,1.7690063,-0.5120185,1.9771693,4.3656263,9.257989,4.0616913,0.30297303,2.7985878
2022-05-16,0.80374855,-1.7163786,-0.15471257,1.2833884,-0.2092184,-0.638803,-0.9251523,-0.88932955,-0.15991499,0.77065325
2022-05-17,1.22259,2.3228195,4.4025173,-0.44381708,1.7122667,1.6854513,8.733026,3.4895353,1.8686653,2.3108883
2022-05-18,-2.2384102,-4.2750587,-1.571506,-1.518288,-5.8096004,-2.8731818,-6.040795,-2.5529897,-1.6072711,-1.8605793
2022-05-19,-1.322774,1.1770821,-0.26609492,-0.465782,-0.20061946,-0.8796622,0.40506792,2.1749904,-1.2784113,1.3328923
2022-05-20,-2.129832,-1.163388,0.71148646,-0.46797174,1.1110737,1.1942774,-3.2791955,-0.6773071,-0.9172632,2.2303886
2022-05-23,0.38239852,1.0385987,1.5807143,-1.9733765,2.4362988,1.9218756,1.679144,2.9225447,2.613902,0.6792984
2022-05-24,0.94888484,-0.034264963,-1.0953683,0.7295831,-1.439718,-2.052809,-4.112755,0.52058977,0.97294015,-1.2462293
2022-05-25,0.027446264,0.32562545,-0.50979537,1.9113446,0.118154414,1.0265797,1.6344864,0.89454114,1.2613829,-3.2392945
2022-05-26,0.8573978,1.861975,1.4842303,-0.914714,4.2590375,1.5155295,6.583916,2.6598213,2.2837365,2.8825397
2022-05-27,1.6798139,2.6664433,1.5843995,-0.37856632,4.321731,4.8017607,3.5544326,1.9545468,2.1820042,5.409774
2022-05-31,-0.14714591,-1.7968022,0.65986514,-1.7533365,-1.8707883,-2.741579,-0.39116126,-1.73874,0.26485655,-2.2903144
2022-06-01,-1.922433,0.5322683,-2.0262194,-0.91605544,0.06366094,0.40337893,-0.62831277,-0.72596073,-1.2547438,-3.5042343
2022-06-02,1.2020223,1.1912661,2.111575,0.49992856,2.6686761,5.528983,7.2811646,1.188301,-0.20063993,4.882614
2022-06-03,-1.4914339,-0.5232173,-0.79993397,0.28619978,-0.5446425,-2.610585,-2.1088438,0.5871774,-1.4575288,-0.47250238
2022-06-06,0.1644169,1.6929631,-0.12867935,-0.43487084,-0.07214337,-0.069810666,-0.6114784,1.9757459,0.57803494,-0.66931915
2022-06-07,0.45140737,-0.113139965,0.39512032,1.7812057,0.5906828,0.92209333,-0.35021555,-0.08806055,0.7944578,0.9950612
2022-06-08,-0.9872654,-1.1488658,-1.8737122,0.07375661,-1.2690387,-1.0567156,-3.2104838,-2.0714023,-1.5260772,-1.5981363
2022-06-09,-0.8527022,-0.45833814,-1.7263957,-2.559469,-2.3823757,-0.56430906,-3.0421968,-3.015302,-2.196868,-2.1286638
2022-06-10,-4.529063,-4.5222826,-2.7326784,-1.5333809,-3.188567,-7.6403584,-4.028343,-3.9907134,-3.134249,-2.875785
2022-06-13,-0.9298965,-3.3930438,-3.393226,-2.639664,-3.3250618,-5.6342683,-8.257753,-6.4282255,-3.3974462,-3.5580997
2022-06-14,-0.82129496,-0.8022834,-2.8042688,-1.2910652,-0.49909762,-0.22332479,0.0,-2.324384,-0.055829164,-0.23219526
2022-06-15,-0.6802177,0.71891004,1.8068783,0.34152102,2.2063127,1.6450046,2.6554837,3.3844495,0.96816325,0.39651674
2022-06-16,-2.5236373,-4.3718786,-2.604965,0.7676136,-3.6594503,-3.141257,-8.118701,-3.120198,-2.2496796,-1.296473
2022-06-17,-0.84007823,-0.89568865,0.4506702,-0.6252211,1.6537509,-1.175079,-0.5850132,1.6367447,0.07545919,-1.9572026
2022-06-21,0.13092591,-0.4142369,1.8336145,3.753256,2.6690414,0.6097679,2.7215903,3.3246722,2.130068,1.0380607
2022-06-22,0.29997784,0.3214256,0.98649436,2.8507676,1.2980521,0.64464486,-0.047739487,1.8099579,-0.40605614,-0.0702443
2022-06-23,-0.19171785,2.0165844,0.73026997,1.2808346,-0.1990249,3.095839,-1.5761191,2.222226,-0.57449514,4.217922
2022-06-24,3.2116828,3.1221108,3.0505583,1.9337567,4.737085,2.9417975,5.641152,3.4782574,3.988815,2.2681303
2022-06-27,-1.138988,0.05374199,-0.33804944,0.52514315,-2.254735,-1.7151537,-1.0564977,0.14005923,0.17924085,-0.5936196
2022-06-28,-1.8599386,-1.1996386,-1.9343606,-0.42444423,-3.0141506,-4.0517497,-6.244202,-1.2121222,0.01789611,-2.9111738
2022-06-29,-0.42968196,-0.6886572,1.9912099,1.0820341,-1.4059163,0.7849452,-3.4538264,-3.9169414,-0.7871242,0.71758413
2022-06-30,-0.27741313,-0.21897615,-0.41246283,-0.6357829,-0.7719537,-0.6621445,-1.9489635,3.1925323,-0.23439823,0.7379093
2022-07-01,-0.71091443,2.468907,1.4450066,0.41786325,1.080497,0.66109747,-3.6615705,2.2370267,1.644677,0.370466
2022-07-05,0.56035334,2.4272723,-0.8346926,0.08451861,-1.9526031,2.1737893,2.0768275,-1.3966445,-1.2802297,1.132454
2022-07-06,0.48757875,0.9932039,-0.55809754,-0.9095004,0.279823,1.6839747,0.19947012,-0.66099805,0.7564809,0.51426905
2022-07-07,0.16173531,2.8467937,0.73603404,-0.34747183,1.2538927,2.1053805,5.2422094,1.7585499,0.73292786,1.6256818
2022-07-08,-1.0226814,-4.4287863,-0.21006095,0.55921453,-0.118105434,-0.37095144,0.06304593,0.42036504,-0.17745958,-0.51969093
2022-07-11,0.22529045,-0.4914913,-0.33864427,0.24860296,-1.5050031,-1.3557926,-3.0245767,-0.9302361,-0.3733317,0.49791902
2022-07-12,0.92241305,-0.9701874,-0.54182786,-0.5025054,-0.43656337,-2.2438555,-0.7667269,-1.0798101,-0.53533053,-3.1514008
2022-07-13,-1.4055277,-1.1578157,-1.9298282,-0.20334043,-0.54810536,-0.9586212,1.5191147,-0.75937283,-2.063153,-0.49479735
2022-07-14,-0.046743315,-2.4508932,-0.47076547,-1.1238853,-1.2859609,0.27423483,1.3931912,-1.8651334,-2.0882936,-2.3346012
2022-07-15,1.418444,4.65546,2.9420118,2.1137946,1.0607717,1.8500627,3.193387,-0.8284604,1.6089815,2.545741
2022-07-18,-0.93752956,-2.1006222,-1.6541106,-2.6363676,-1.0570107,-1.2188634,0.3945256,-0.34397885,-0.25778532,-3.1305237
2022-07-19,2.4978657,3.6963565,2.7191215,0.11365793,4.2397227,3.3579338,5.4648128,1.6765293,1.4768379,3.4314976
2022-07-20,0.6660112,0.64337116,-1.5464358,-1.3690417,0.57848704,3.522163,4.1336784,-3.1037889,-0.49117783,0.6719327
2022-07-21,0.70671755,1.8486518,2.2729363,0.04062398,2.2544935,1.8481191,1.8561959,-0.35034883,0.60328704,6.1154695
2022-07-22,0.12690869,0.084816344,-1.3461066,0.48731047,0.0,-1.714316,-3.2824657,-0.90406984,0.45429766,-1.6903856
2022-07-25,0.0,-0.13559632,-0.64102286,1.1786892,0.44442856,-2.4732528,-0.63563854,1.3684767,1.4110032,-0.6237994
2022-07-26,4.943336,0.20367065,0.54377544,0.43269464,-1.4207251,-3.2401218,-2.615948,0.69999695,-0.7492008,0.7323322
2022-07-27,-1.3428075,2.5406504,0.8250083,0.18558943,4.3306003,3.5648339,5.3607035,1.042706,0.64701766,2.029241
2022-07-28,1.087427,0.74331146,0.33639672,-0.9262282,2.0670164,2.7292635,2.0596733,9.484031,0.7499967,2.662283
2022-07-29,2.0445967,3.7383156,-1.3773144,-4.166949,0.84958416,1.6406431,3.0544379,-0.26930597,1.5597326,2.280532
2022-08-01,0.08377525,-2.1179075,0.6247706,-2.2925186,-0.49631667,0.23651645,2.445218,0.63006884,-1.0296687,-0.49963713
2022-08-02,-1.1230464,-2.357499,-0.80350375,0.12123675,-0.74160904,-0.27488017,2.5935133,-0.5814001,3.5796201,-1.6113273
2022-08-03,1.2275131,1.670247,0.89285827,0.5769624,1.8811169,3.5564487,-1.2085855,1.4394948,0.45964697,2.4984756
2022-08-04,3.2267067,-0.30904135,0.10035636,-1.61473,0.79176164,1.425069,5.9333344,1.9955689,0.27114025,-0.5870937
2022-08-05,-0.4793392,-1.1257994,-0.42836422,-0.63346165,-0.40564674,0.6595593,-1.5397999,5.3043447,0.43941548,-0.11961102
2022-08-08,0.72586405,1.485151,-0.22883295,1.666186,0.31678694,0.20995401,-2.1894224,-1.4450804,0.25240034,-0.8158045
2022-08-09,-0.43103534,-1.9512208,-0.99999666,-0.06412736,-0.17400125,-1.7889186,-4.52683,-0.12568365,1.4098629,-2.7467546
2022-08-10,1.0416689,2.3217273,2.1870012,0.49198034,2.1595283,2.7732813,3.673856,2.4748328,2.1350563,2.8708851
2022-08-11,0.18744293,1.1669326,0.19951141,0.8088544,-0.65090925,-0.80063397,-0.93892,-0.32746592,1.5070496,-0.47518846
2022-08-12,1.7239057,2.3229747,0.8960137,0.365994,1.9146329,2.4787874,2.761923,2.217655,2.2190285,1.2125852
2022-08-15,-0.53205764,0.3287974,0.37674755,-0.21740028,-0.034332752,1.2004343,0.1785186,1.1651303,0.06247215,0.26206726
2022-08-16,-0.7726306,0.3901373,0.1161727,0.1827323,0.14048395,-0.76714814,-0.80190593,-0.47657204,-0.12486034,-0.8439057
2022-08-17,-1.8834003,-0.18654242,-1.3210709,-0.77867454,-0.7263503,-2.1762424,-1.926148,-0.19951811,-0.14064722,7.170286
2022-08-18,-0.5087161,-0.15573661,-0.53369874,-0.10605851,0.31715474,0.27636734,2.2082078,4.0383854,1.0172168,-1.6304675
2022-08-19,-1.0090046,-2.3085315,0.09094077,0.39635703,-1.3053224,-3.1820152,-4.470336,-1.6910089,-1.3477966,-1.6789355
2022-08-22,-2.4862196,-2.13955,-2.3714345,-1.0645117,-1.6778231,-3.225425,-3.2412722,-2.384678,-2.308419,-2.6740248
2022-08-23,0.11299772,-0.88105875,-1.3401535,-0.94056726,-1.0645121,-0.22851646,-0.37699103,-0.64076835,-0.9966226,-0.9705861
2022-08-24,-0.5008799,0.3456775,-0.5376848,-0.79844666,-0.14346346,-1.1598182,0.25949347,3.063282,-0.06494709,0.77653706
2022-08-25,1.2195109,0.26246694,0.4267801,1.0296557,1.1460782,-0.42401114,4.798875,2.737586,1.1210438,1.7505771
2022-08-26,-9.540489,-4.401176,-3.7680593,-2.138804,-3.7576215,-5.671776,-6.17411,-2.436244,-2.2011611,-4.514374
2022-08-29,-2.090752,-1.2493575,-0.058886345,-0.4693798,-1.0029149,-1.5117263,-2.950211,-0.5852502,-0.08214102,-1.3551972
2022-08-30,-1.2496023,-0.45061028,0.35349628,-0.117901154,-0.89449567,-0.050632212,-1.7516053,-0.15698197,-1.134493,0.13269703
2022-08-31,-0.40845814,-1.7235339,0.4403176,-0.8041286,-1.3811995,-0.43458682,-2.380952,0.039309073,-1.1807798,-0.02338539
2022-09-01,1.0293547,-0.05314897,2.1334581,2.967418,0.11440654,-0.77924263,-2.9928136,1.5717077,0.16829737,0.5302087
2022-09-02,-3.1680326,-0.26585913,-2.231969,-1.5673516,-1.634406,-0.64501774,-2.538569,1.1605387,-0.2016111,-0.7135641
2022-09-06,-4.1512575,-0.67531735,0.20487715,0.9612545,-0.21474138,0.04345443,-1.8943129,-0.38241065,0.21885058,1.0077405
2022-09-07,3.3876479,2.3617816,1.9374919,0.8140202,1.164192,3.1007369,1.1305887,4.337816,2.2341707,1.6473237
2022-09-08,-1.0617946,-0.6292617,2.1872025,1.3048788,0.418462,1.0297071,3.9819095,0.69904536,1.3309194,2.860846
2022-09-09,3.2111995,-0.9850441,1.3926587,0.64047384,0.8994292,2.9064448,3.2254145,0.21921617,0.34052685,1.804869
2022-09-12,0.93420154,-0.2131866,0.7466791,0.57983834,1.6210711,0.4002195,-0.94791996,0.5833024,1.0019375,1.627545
2022-09-13,-3.0422559,-3.5428128,-3.156743,-2.6082723,-4.6535325,-7.056709,-8.991021,-2.754622,-2.7359986,-4.5256324
2022-09-14,-2.4404385,-3.5252857,-0.05668704,0.7363057,-1.0620881,0.8496361,0.54523975,0.7454371,-1.0857046,-0.21715838
2022-09-15,-0.944439,1.2435387,-0.6806591,2.1210973,-1.6766645,-16.79317,-1.0200043,-1.2578622,-0.9479456,-0.06753947
2022-09-16,0.16319847,-2.267568,-1.008945,1.0876452,-0.43087444,-3.1151958,-0.19567117,-2.8849773,-0.10074105,-2.4556956
2022-09-19,0.025728665,1.6821325,0.08653494,-0.9718131,0.84348625,-1.1485817,0.33981767,2.623458,1.4621831,0.63900363
2022-09-20,-0.102880366,-2.605056,-1.7100575,-0.6238605,-1.7237692,-1.6888468,-1.9799358,-2.6691766,0.26503205,-1.9736856
2022-09-21,-1.4675648,-0.31237766,-1.6225159,-1.0298418,-1.7835913,-1.6354051,-1.0232513,-1.8926218,-1.2225307,-1.295455
2022-09-22,-0.5835679,-1.0575811,0.4172858,1.9243083,-1.1679624,0.26545924,-6.6863627,-1.4566888,-1.8732275,-1.6524383
2022-09-23,-1.0075364,-1.365793,-0.38587058,0.034964725,-0.8920388,-0.87089807,-2.2158287,-2.9564512,-1.4999101,-0.73156685
2022-09-26,0.008850989,-0.8428697,-0.8343305,-1.2931573,-0.9385346,-2.670792,-2.4426074,-5.4755116,-1.6611855,-0.9475265
2022-09-27,-0.5221218,-0.16190653,-1.5124145,0.3611603,-0.46595177,0.22025415,1.3122097,-3.1358857,-0.4575086,-0.5723138
2022-09-28,1.6635531,2.2704215,0.396623,2.0321796,2.180696,1.3798273,1.7716279,3.5521624,1.1313406,1.7350552
2022-09-29,-1.7325858,-3.4093184,-0.43557566,-1.3001417,-1.3973213,-1.1194009,-6.1732025,-1.2158084,-1.1012013,-0.7921139
2022-09-30,-1.6028531,-0.3078139,-1.5566169,-5.9627204,-0.37557644,-1.0961322,-1.2160879,-0.659339,-0.67161727,-0.96952486
2022-10-03,2.4615371,4.219842,2.8524127,3.0623653,2.9498746,3.6482477,4.3402777,4.2477837,2.9537363,3.9736686
2022-10-04,2.119769,3.4169455,3.5771759,2.6532664,3.5561864,3.4111664,2.70761,7.258069,3.7158618,3.9800653
2022-10-05,-0.38920295,-1.6424763,0.29103163,0.9437258,0.010936087,0.81703347,0.05891151,0.5935877,-0.5665725,0.93599856
2022-10-06,-3.5165446,-1.3980607,-0.89959407,-2.1209855,-1.7751677,0.3463578,-0.13247566,-0.07868001,-0.8882165,-0.34680843
2022-10-07,-3.23974,-2.5206752,-0.64421284,-1.0905973,-3.6219282,-3.2304597,-13.868829,-1.889762,-2.4518106,-3.586012
2022-10-10,0.8742521,0.16161986,-0.6483973,-0.32429877,-0.7161778,-1.0561997,-1.078024,-0.12038799,0.5720261,-1.169182
2022-10-11,0.35036,-0.54457533,0.613075,2.313641,-1.8886989,-0.3114989,-0.31136534,-0.8437087,0.13788007,-0.24612749
2022-10-12,0.10107319,-0.36503813,-1.6412759,-1.0811949,-1.150284,0.46343693,0.3817411,-2.2285297,-1.1876053,0.039798673
2022-10-13,4.873792,-0.5495633,2.388089,2.1003017,2.955166,3.001921,1.8841835,1.1189411,3.9714315,1.7582935
2022-10-14,-0.5513745,0.36840013,-1.5223944,0.013996832,-1.841059,-2.3071141,-5.089922,-4.4672136,-0.9381765,-1.7200974
2022-10-17,0.2024101,5.240619,2.586456,1.0284044,3.759101,1.930957,3.6110127,2.4453013,0.84559447,3.866349
2022-10-18,1.8355858,0.2906369,1.410362,0.13157152,0.6978822,-0.17716832,-0.06901469,2.1775565,0.9391205,1.3327248
2022-10-19,-1.5092716,-1.9126698,-6.544106,-1.0165983,0.00379086,2.338035,-1.191296,-1.1065593,-0.08306901,-2.5245626
2022-10-20,-0.9544639,-3.9590352,-2.9558673,-0.13974163,-0.8634397,0.85048807,0.9435627,-2.6937408,-1.6461555,-2.3418145
2022-10-21,3.2711496,2.8096857,-0.15754808,2.88953,2.9757845,1.3195285,1.817551,4.258944,3.0769224,3.1284757
2022-10-24,1.3440678,1.3365214,3.3978577,2.6043804,2.1293135,3.2150688,-0.20401043,0.4901995,1.492537,1.8632569
2022-10-25,0.10136819,2.5590537,-0.3459192,-0.7091206,1.9250982,2.3939054,4.71891,2.3983746,0.11312167,1.6628851
2022-10-26,3.5443015,-0.2879035,0.47983792,1.7954793,-0.26370773,-1.0222667,-2.8306518,1.0321565,0.01613934,2.371749
2022-10-27,0.08149812,-0.096244924,-1.5139178,0.6491414,-0.3680276,-0.57102376,-1.8918484,1.2573662,1.1943216,-0.87152076
2022-10-28,3.0944664,4.778419,2.6410787,-3.8371332,3.2061408,2.206182,5.8191123,2.6775267,3.3333335,1.670451
2022-10-31,-0.639814,0.7355603,-0.5528148,-0.8197322,-1.3482538,-2.2046158,-3.1446493,-1.133784,0.4939029,-0.30265775
2022-11-01,-0.38953763,-0.32858765,0.37395906,0.34836733,-0.85593265,-0.7786534,-0.66600317,0.6880746,2.6109614,1.8359184
2022-11-02,-1.9473234,-1.6483475,-1.2788205,-1.626846,-3.2046006,-4.683244,-1.7264478,-1.9362196,-0.17960653,-3.988924
2022-11-03,-0.008139942,1.2476689,-1.621791,-0.069198795,-5.7148123,-5.076027,2.5243042,1.3937306,-1.0796239,-0.5988006
2022-11-04,1.6198614,2.961193,1.6796297,0.5954858,1.6661471,-0.06294991,3.4603195,1.0309223,1.8341656,1.2048156
2022-11-07,-0.12816612,1.6613082,1.4581424,1.9410844,3.028796,4.8258996,1.4311035,1.2093787,0.95266354,1.4329784
2022-11-08,0.53737843,-1.6517284,0.1407029,0.2903394,-0.014869195,0.87801456,1.2206668,-1.0829011,0.235924,0.52162665
2022-11-09,-1.2126062,-1.6437413,-0.18065065,-0.6126733,-0.9627166,-1.0921065,-6.1550517,-0.9060014,-0.67667943,-1.2612612
2022-11-10,4.2962103,7.683923,4.7959023,1.4225756,7.7240605,10.399176,14.269031,7.5047593,3.6285615,6.7883234
2022-11-11,2.9655492,1.214577,-0.13432506,0.29388353,1.0696144,3.394448,5.695927,-0.49609992,0.47163332,1.3738855
2022-11-14,-1.4663904,-0.81666946,-1.9982653,1.0522121,-0.4067678,-0.22863807,1.6028686,-1.9586867,-2.261741,-1.3013234
2022-11-15,0.14500862,1.4787449,1.1077318,0.85672057,1.2945174,1.6423293,3.8623745,0.90810025,2.2122025,1.1067052
2022-11-16,-1.8899552,-0.9769832,0.45569247,-0.76450485,-0.3895384,-2.1823297,-4.805559,0.64794236,0.8258496,-0.5945979
2022-11-17,-1.2350527,0.50167096,-1.0134187,0.19095843,-1.4990892,-0.17139478,1.6506253,-1.7525028,-0.3106923,-1.8216373
2022-11-18,-0.3067181,1.9633949,1.2773062,1.853307,-0.22289288,-2.0631683,-0.44655186,0.6916656,0.4958296,1.2115757
2022-11-21,0.6863362,0.19582693,0.009622131,1.374374,0.18149704,-2.8320122,-1.508768,1.4822843,0.60614645,-0.71824545
2022-11-22,0.76000786,0.81433225,0.953028,1.7058065,2.0451627,2.9207797,3.8504016,0.03562604,0.86870545,8.074963
2022-11-23,-0.46656168,-0.59774274,1.0965899,-0.25032476,0.55993176,1.4808975,1.5282413,1.4245001,0.013893786,-0.9626383
2022-11-25,0.81249535,0.5363267,0.8866275,0.14429747,0.6349082,-0.44076806,-1.6492174,0.45646444,0.6944444,1.0363698
2022-11-28,-3.4097908,-3.394766,-1.4678382,-0.74552214,-1.9568111,-1.5943724,-2.5951517,-1.9923092,-2.0827615,-2.9689114
2022-11-29,1.1954426,1.2215586,-0.3700535,-0.14517184,-0.9015812,-0.6657149,0.2732572,0.78459096,-0.15495227,-0.8929748
2022-11-30,-0.1268553,0.41329145,2.4571445,1.8836888,4.4968333,5.5541935,5.777351,2.335456,1.4813813,2.6765556
2022-12-01,0.015877958,-0.4280575,0.32533786,0.27919856,0.63137406,-0.23773152,-0.19321641,-0.6915656,-0.027800143,0.7355784
2022-12-02,0.793714,-0.16534139,0.14824055,1.2559541,-0.8915833,-0.7497564,-3.226639,-0.17409205,0.59795946,-0.28823787
2022-12-05,-1.8584136,-0.9274617,-2.4794085,0.17108566,-2.4622712,-2.1784332,-1.8138177,-1.0463873,-1.7970631,-1.9078828
2022-12-06,-0.04012169,-0.75225806,-1.4704516,-0.13419618,-2.503924,-0.88000315,-4.550402,-0.8459699,0.07037644,-0.88408047
2022-12-07,1.4207753,-0.16843267,0.9146899,1.0261377,0.4484772,-1.3498418,-0.18499681,-0.5332372,0.1547343,1.5725071
2022-12-08,-0.27700692,-1.4341189,2.0131674,0.35671803,1.9044931,1.806047,0.47049022,1.2866355,-1.2359513,1.6587543
2022-12-09,-0.19047566,-0.20540729,0.55181813,-1.7651713,-1.280161,-0.5833099,-2.6678088,0.6351457,-0.51194626,-2.1307921
2022-12-12,0.8667284,0.36020428,1.8416852,1.3859988,1.3626409,2.277401,3.0325148,2.0687242,1.2292747,1.5560673
2022-12-13,0.346863,1.4698353,1.8631847,-0.32059884,1.0296264,1.2685862,1.3867319,0.54963875,-0.21180673,1.5000334
2022-12-14,-0.9427266,-0.82532907,-0.24208432,0.042482752,-1.3204652,-0.74168605,-3.7962334,-0.10249636,-0.39620602,-1.8076912
2022-12-15,-2.942341,-3.5326118,-2.462705,-1.0675691,-3.544353,-3.297841,-3.4817953,-1.8125879,-1.5058923,-2.5515127
2022-12-16,-0.5638216,-1.3204225,-1.4835911,-1.6063827,-5.9191747,2.9904833,-1.6834438,-1.2887459,-0.44714436,-1.0340697
2022-12-19,0.3615785,0.017845025,-0.29932404,0.629368,-3.4331582,-2.8888752,-1.2536421,-0.49399924,-0.14488333,-1.5740161
2022-12-20,-1.08082,0.49946266,-0.093816005,-0.56350464,2.5450275,2.8774762,0.712195,0.5673753,2.5246744,0.6668906
2022-12-21,2.1935291,1.5974468,1.5494428,1.0150734,2.68042,0.9343042,4.0430393,1.3399124,1.1321758,1.4601526
2022-12-22,-1.5146607,-1.7645041,-0.10172056,0.65347236,-1.5469297,-1.4236381,-5.6442075,-1.4961736,-0.7696549,-0.7195695
2022-12-23,-1.1925296,1.1915383,0.13885173,-0.10412088,0.5023367,0.57352406,1.0335046,1.3069617,1.184595,0.14764193
2022-12-27,0.06658626,1.3532454,0.3605097,-0.06744366,-0.29313344,-0.9927658,-1.9373779,0.4881429,0.68292385,0.214439
2022-12-28,-1.6053939,-1.5605996,-0.68158597,-0.46629226,-0.8254504,-2.0173714,-1.1063707,-1.7349063,-1.0658869,-0.97626656
2022-12-29,1.9274688,1.5677284,2.2999125,0.20341603,1.9990916,2.8172877,3.5959725,1.7302252,0.8535058,2.0257952
2022-12-30,-0.53910756,-0.72840476,-0.47139576,-0.58439773,-0.5738164,-0.3110338,-0.0771414,-0.1735482,-0.19422778,-0.95307595
2023-01-03,2.1264212,2.9350042,-0.19127342,0.4764583,1.281672,0.115892984,-1.1579436,-2.260082,-0.5004178,0.2606077
2023-01-04,2.1882873,2.9531598,1.4874952,0.8067481,-0.3404179,1.3326576,0.99969864,-2.9526856,0.4749879,1.0863802
2023-01-05,-1.7498971,-2.11012,-0.36866832,-0.122180305,-2.3613222,-3.7989516,-3.603467,-5.168621,-0.58397967,0.29010513
2023-01-06,3.0579064,3.4691775,1.3808653,1.8716725,2.368994,1.3122633,2.6151087,2.1646674,3.2727222,-2.9189417
2023-01-09,0.055236742,0.08138518,-0.16024241,-2.9360547,1.686419,2.7738576,5.1282034,3.1025338,-3.2367275,-0.13543506
2023-01-10,1.0568712,-2.650839,1.5158243,-1.2495387,0.43104756,-0.95912004,1.2046479,-0.073396176,0.76977336,5.2620835
2023-01-11,0.7726524,4.5439377,-0.6148414,-1.547232,2.2369308,1.2488871,1.4841946,1.8362101,-0.12499491,1.8939654
2023-01-12,0.17812778,-1.8855869,-1.5819716,-3.149454,0.9819304,0.4694882,2.5195563,-0.14424454,-0.15296984,-1.0621437
2023-01-13,0.12369035,1.1889243,1.9306767,0.90658575,-0.59892255,-0.046439793,0.28248155,0.6139403,1.4623891,0.27477324
2023-01-17,-2.2469263,-3.3800132,-0.105719976,-0.50130486,0.9711456,0.0,0.8309808,-0.93323845,-0.56279486,-0.96864915
2023-01-18,-3.0410736,0.18324274,-1.6579921,-2.3751912,-2.4501584,-0.8914592,-1.4806504,-2.4637692,-0.7730607,-0.85584724
2023-01-19,-3.5193532,-3.9075465,0.26006716,-0.3284117,-1.8027993,0.35744667,-3.9982982,-1.0401214,-1.6694449,-0.77887464
