"Datum","Zuletzt","Eröffn.","Hoch","Tief","Vol.","+/- %"
"24.12.2017","1.045,85","1.046,70","1.050,00","1.046,70","0,01K","1,40%"
"17.12.2017","1.031,45","1.017,13","1.034,39","1.006,70","","1,43%"
"10.12.2017","1.016,88","998,38","1.029,77","991,45","","1,86%"
"03.12.2017","998,33","1.014,38","1.017,23","973,80","","-1,71%"
"26.11.2017","1.015,65","993,33","1.023,85","987,90","","2,15%"
"19.11.2017","994,30","991,70","1.009,25","983,15","","0,12%"
"12.11.2017","993,10","993,77","1.000,42","973,67","","0,02%"
"05.11.2017","992,90","996,35","1.023,17","990,25","","-0,37%"
"29.10.2017","996,62","963,55","1.003,67","959,60","","3,13%"
"22.10.2017","966,33","971,30","971,35","948,65","","-0,46%"
"15.10.2017","970,77","985,83","1.005,20","943,38","","-1,54%"
"08.10.2017","985,92","920,35","993,62","918,52","","7,09%"
"01.10.2017","920,62","936,38","943,75","904,38","","-0,50%"
"24.09.2017","925,20","914,95","915,40","908,20","0,02K","0,51%"
"17.09.2017","920,50","909,90","918,00","902,50","0,04K","-0,74%"
"10.09.2017","927,40","935,50","955,85","935,25","0,03K","-1,02%"
"03.09.2017","936,95","978,30","992,20","934,30","0,16K","-4,50%"
"27.08.2017","981,15","929,75","983,20","926,65","11,04K","5,38%"
"20.08.2017","931,05","925,90","943,75","922,80","34,12K","0,43%"
"13.08.2017","927,10","894,60","935,40","878,85","24,78K","3,62%"
"06.08.2017","894,70","875,15","905,00","865,45","18,60K","2,27%"
"30.07.2017","874,80","881,60","903,50","873,65","24,50K","-0,61%"
"23.07.2017","880,15","843,95","885,00","837,85","21,40K","4,24%"
"16.07.2017","844,35","857,00","871,50","833,55","16,36K","-1,45%"
"09.07.2017","856,75","835,35","870,75","826,00","18,36K","3,07%"
"02.07.2017","831,25","839,35","857,95","824,30","17,12K","-0,65%"
"25.06.2017","836,65","852,95","867,20","832,65","20,10K","-2,33%"
"18.06.2017","856,65","863,60","889,95","852,50","20,78K","-1,04%"
"11.06.2017","865,65","858,90","879,10","845,10","23,20K","1,10%"
"04.06.2017","856,20","839,35","891,35","823,75","36,92K","2,66%"
"28.05.2017","834,05","788,50","839,85","788,45","29,27K","6,02%"
"21.05.2017","786,70","758,35","788,90","747,70","27,34K","3,54%"
"14.05.2017","759,80","804,10","817,20","755,00","9,13K","-5,32%"
"07.05.2017","802,50","812,40","817,00","790,70","4,84K","-1,24%"
"30.04.2017","812,55","826,45","827,00","785,95","4,12K","-1,68%"
"23.04.2017","826,45","792,60","829,25","790,50","1,10K","4,53%"
"16.04.2017","790,65","795,60","804,95","770,60","1,72K","-0,70%"
"09.04.2017","796,25","799,00","810,00","788,35","0,82K","-0,97%"
"02.04.2017","804,05","798,20","815,00","796,70","0,93K","0,70%"
"26.03.2017","798,50","806,90","810,00","787,40","0,16K","-1,88%"
"19.03.2017","813,80","781,00","815,00","780,40","0,09K","4,82%"
"12.03.2017","776,40","749,45","780,00","741,55","0,12K","4,12%"
"05.03.2017","745,65","779,00","779,00","745,40","0,30K","-2,94%"
"26.02.2017","768,25","771,00","790,45","761,00","0,21K","-0,71%"
"19.02.2017","773,75","777,25","785,05","765,50","0,13K","-1,00%"
"12.02.2017","781,60","782,50","796,60","780,55","0,08K","-0,50%"
"05.02.2017","785,55","766,95","787,05","766,95","0,01K","4,68%"
"29.01.2017","750,45","763,75","770,50","763,75","0,03K","1,36%"
"22.01.2017","740,35","779,25","779,25","753,00","0,01K","-6,26%"
"15.01.2017","789,80","790,00","790,00","790,00","0,00K","5,33%"
"08.01.2017","749,85","764,55","769,00","747,55","0,50K","-1,15%"
"01.01.2017","758,55","698,25","759,00","696,75","0,75K","10,91%"
"25.12.2016","683,95","677,00","681,95","668,00","0,02K","4,06%"
"18.12.2016","657,25","660,55","660,55","660,55","0,00K","-5,87%"
"11.12.2016","698,20","732,85","736,45","684,15","0,26K","-5,13%"
"04.12.2016","735,95","731,75","751,40","723,30","0,36K","-1,39%"
"27.11.2016","746,30","757,60","773,35","745,00","0,06K","0,36%"
"20.11.2016","743,65","725,80","748,00","724,85","0,08K","1,95%"
"13.11.2016","729,45","680,20","734,05","673,85","0,22K","6,16%"
"06.11.2016","687,15","683,20","697,20","680,20","0,02K","9,65%"
"30.10.2016","626,65","619,50","637,95","613,70","2,68K","1,38%"
"23.10.2016","618,15","628,50","645,00","614,40","1,48K","-0,72%"
"16.10.2016","622,65","649,95","649,95","621,00","0,43K","-4,23%"
"09.10.2016","650,15","674,20","674,20","634,40","0,36K","-3,29%"
"02.10.2016","672,25","710,00","710,00","710,00","0,00K","-7,01%"
"25.09.2016","722,95","702,45","728,95","694,15","0,10K","2,13%"
"18.09.2016","707,90","683,40","705,80","681,05","0,23K","5,02%"
"11.09.2016","674,05","677,40","677,40","654,80","0,28K","-1,05%"
"04.09.2016","681,20","679,90","703,50","676,30","0,14K","0,75%"
"28.08.2016","676,15","693,70","694,15","693,70","0,02K","-3,03%"
"21.08.2016","697,30","689,85","689,85","689,85","0,04K","-2,12%"
"14.08.2016","712,40","688,40","719,55","688,40","0,05K","2,77%"
"07.08.2016","693,20","697,15","735,65","695,95","0,07K","-0,53%"
"31.07.2016","696,90","712,88","724,50","691,83","","-2,07%"
"24.07.2016","711,65","690,05","690,05","690,05","0,00K","3,45%"
"17.07.2016","687,95","670,90","670,90","670,85","0,00K","5,67%"
"10.07.2016","651,02","619,05","653,95","614,95","","5,26%"
"03.07.2016","618,50","603,80","620,12","590,92","","8,08%"
"26.06.2016","572,25","553,60","553,80","553,60","0,01K","4,27%"
"19.06.2016","548,80","545,25","553,00","543,85","0,02K","3,20%"
"12.06.2016","531,80","539,35","540,20","539,35","0,01K","-3,03%"
"05.06.2016","548,40","555,00","555,00","555,00","0,00K","-0,63%"
"29.05.2016","551,85","551,50","552,20","551,50","0,01K","2,27%"
"22.05.2016","539,60","562,60","563,30","523,00","28,12K","-4,13%"
"15.05.2016","562,85","565,00","565,00","565,00","0,01K","-4,99%"
"08.05.2016","592,40","603,25","613,00","576,00","22,34K","-2,44%"
"01.05.2016","607,20","626,80","631,75","593,60","21,16K","-3,26%"
"24.04.2016","627,65","606,00","636,10","593,00","20,69K","3,54%"
"17.04.2016","606,20","569,65","619,05","561,50","25,33K","6,68%"
"10.04.2016","568,25","544,50","571,15","535,10","20,64K","4,71%"
"03.04.2016","542,70","540,00","540,00","539,00","0,02K","-3,24%"
"27.03.2016","560,90","573,00","584,55","555,40","16,44K","-2,05%"
"20.03.2016","572,65","590,90","608,15","570,20","14,80K","-2,95%"
"13.03.2016","590,05","578,25","599,00","559,15","18,74K","1,74%"
"06.03.2016","579,95","555,80","585,90","549,70","22,75K","3,01%"
"28.02.2016","563,00","486,65","563,85","483,10","30,43K","16,24%"
"21.02.2016","484,35","494,75","500,50","494,75","0,00K","-3,08%"
"14.02.2016","499,75","520,65","523,25","498,00","7,27K","-5,31%"
"07.02.2016","527,75","499,80","532,10","495,00","8,01K","5,69%"
"31.01.2016","499,35","500,20","519,60","490,70","2,58K","0,07%"
"24.01.2016","499,00","498,55","505,55","490,00","0,46K","-0,25%"
"17.01.2016","500,25","491,45","508,00","486,80","0,22K","2,68%"
"10.01.2016","487,20","490,90","497,00","458,60","0,96K","-1,42%"
"03.01.2016","494,20","550,55","551,45","487,85","0,48K","-12,10%"
"27.12.2015","562,25","562,50","562,50","545,55","0,03K","0,53%"
"20.12.2015","559,30","556,70","558,00","551,30","0,10K","-0,01%"
"13.12.2015","559,35","548,60","572,75","548,15","0,08K","2,62%"
"06.12.2015","545,05","554,50","556,00","541,30","0,03K","-3,90%"
"29.11.2015","567,15","542,00","571,50","539,70","0,05K","2,89%"
"22.11.2015","551,20","550,65","566,20","538,00","0,11K","-1,52%"
"15.11.2015","559,70","545,00","558,45","539,00","0,02K","3,79%"
"08.11.2015","539,25","617,70","621,20","533,40","28,04K","-12,02%"
"01.11.2015","612,95","676,25","676,25","597,65","26,55K","-9,49%"
"25.10.2015","677,25","693,80","694,50","667,80","16,58K","-2,39%"
"18.10.2015","693,85","702,05","703,80","667,65","18,67K","-0,79%"
"11.10.2015","699,40","708,15","717,70","681,10","18,91K","-1,24%"
"04.10.2015","708,15","699,75","724,95","684,70","23,31K","1,51%"
"27.09.2015","697,60","665,95","700,60","638,20","25,02K","4,49%"
"20.09.2015","667,60","607,55","678,00","593,60","30,32K","9,29%"
"13.09.2015","610,85","593,05","618,30","578,65","15,76K","3,36%"
"06.09.2015","591,00","576,80","598,50","572,10","13,59K","2,40%"
"30.08.2015","577,15","590,15","605,00","568,00","18,97K","-2,20%"
"23.08.2015","590,15","600,55","603,85","519,20","39,61K","-2,36%"
"16.08.2015","604,40","616,30","624,90","590,20","11,11K","-2,04%"
"09.08.2015","617,00","606,75","606,75","606,75","0,00K","3,45%"
"02.08.2015","596,40","616,55","617,95","596,00","0,00K","-2,41%"
"26.07.2015","611,15","629,40","629,40","608,00","0,61K","-1,68%"
"19.07.2015","621,60","604,00","604,00","604,00","0,00K","0,58%"
"12.07.2015","618,00","629,00","629,00","629,00","0,00K","-4,83%"
"05.07.2015","649,35","648,00","657,95","648,00","0,00K","-6,45%"
"28.06.2015","694,15","674,30","702,80","664,05","19,66K","2,38%"
"21.06.2015","678,00","699,15","699,15","674,55","0,17K","-4,15%"
"14.06.2015","707,35","736,65","736,65","717,90","0,03K","-4,17%"
"07.06.2015","738,15","748,20","748,20","738,65","0,12K","-1,63%"
"31.05.2015","750,40","777,60","778,95","754,20","0,12K","-3,39%"
"24.05.2015","776,75","786,40","788,90","778,10","3,31K","-0,92%"
"17.05.2015","784,00","790,00","790,00","771,40","0,00K","-1,38%"
"10.05.2015","794,95","794,45","794,45","781,50","0,00K","-0,92%"
"03.05.2015","802,35","790,30","795,10","789,50","0,00K","3,56%"
"26.04.2015","774,80","776,80","786,00","770,50","0,70K","0,63%"
"19.04.2015","769,95","763,50","763,50","763,50","0,00K","-1,66%"
"12.04.2015","782,95","778,00","788,00","755,00","18,10K","0,89%"
"05.04.2015","776,05","748,00","779,00","746,75","18,63K","3,99%"
"29.03.2015","746,30","738,50","754,95","723,00","19,36K","0,76%"
"22.03.2015","740,65","767,05","773,10","745,05","0,01K","-4,89%"
"15.03.2015","778,75","788,35","788,35","761,75","0,04K","-1,22%"
"08.03.2015","788,35","825,65","825,65","788,55","0,04K","-3,63%"
"01.03.2015","818,05","819,45","832,20","812,45","0,27K","-0,05%"
"22.02.2015","818,45","808,90","818,90","804,00","2,88K","4,82%"
"15.02.2015","780,85","792,05","795,10","776,55","13,12K","-1,87%"
"08.02.2015","795,70","783,00","796,20","764,95","8,30K","1,80%"
"01.02.2015","781,60","786,05","793,10","786,00","0,01K","1,15%"
"25.01.2015","772,70","791,75","796,80","791,75","0,03K","-0,18%"
"18.01.2015","774,10","755,05","783,25","751,40","18,70K","2,62%"
"11.01.2015","754,30","803,20","820,00","746,00","35,26K","-5,73%"
"04.01.2015","800,15","803,25","803,25","791,55","0,00K","0,67%"
"28.12.2014","794,85","820,50","830,10","813,00","0,02K","-2,90%"
"21.12.2014","818,60","805,70","823,35","805,65","0,03K","1,68%"
"14.12.2014","805,10","804,80","806,00","793,90","0,03K","-1,40%"
"07.12.2014","816,55","798,30","819,40","798,30","0,01K","1,66%"
"30.11.2014","803,20","805,50","810,85","795,95","0,29K","-1,13%"
"23.11.2014","812,40","794,00","814,55","790,40","3,20K","2,02%"
"16.11.2014","796,30","765,10","796,60","762,30","16,43K","3,07%"
"09.11.2014","772,60","768,45","784,20","753,60","9,69K","0,01%"
"02.11.2014","772,55","793,50","809,00","746,45","27,74K","-2,39%"
"26.10.2014","791,45","790,00","790,00","790,00","0,00K","1,35%"
"19.10.2014","780,90","754,00","790,00","753,70","16,59K","3,20%"
"12.10.2014","756,70","785,90","797,00","729,95","31,15K","-3,61%"
"05.10.2014","785,05","756,15","812,75","735,00","26,72K","4,16%"
"28.09.2014","753,70","778,25","786,05","768,00","0,01K","-3,81%"
"21.09.2014","783,55","816,05","824,10","805,30","0,01K","-3,55%"
"14.09.2014","812,35","837,65","841,00","821,45","0,04K","-2,83%"
"07.09.2014","836,05","889,85","895,10","822,30","0,13K","-6,17%"
"31.08.2014","891,00","908,00","912,00","869,95","0,19K","-1,94%"
"24.08.2014","908,65","889,35","909,75","889,35","4,32K","2,24%"
"17.08.2014","888,70","896,15","903,45","865,75","19,85K","-0,74%"
"10.08.2014","895,30","860,60","896,65","859,00","6,94K","3,98%"
"03.08.2014","861,00","840,15","844,70","840,15","0,01K","-0,41%"
"27.07.2014","864,55","881,05","889,90","861,60","22,45K","-1,62%"
"20.07.2014","878,80","884,30","884,30","884,30","0,00K","-0,31%"
"13.07.2014","881,50","874,20","890,00","862,90","23,97K","0,77%"
"06.07.2014","874,75","876,60","877,15","876,60","0,00K","1,44%"
"29.06.2014","862,30","852,75","853,70","838,70","0,00K","2,26%"
"22.06.2014","843,25","814,00","840,00","814,00","0,14K","2,47%"
"15.06.2014","822,95","813,75","835,00","811,75","0,03K","1,18%"
"08.06.2014","813,35","844,95","862,95","809,40","0,23K","-3,63%"
"01.06.2014","843,95","836,45","845,90","830,00","0,28K","0,99%"
"25.05.2014","835,65","834,60","840,15","828,00","2,64K","0,41%"
"18.05.2014","832,20","815,75","840,00","815,15","20,25K","2,14%"
"11.05.2014","814,80","828,40","828,40","828,00","0,02K","1,75%"
"04.05.2014","800,75","812,90","822,25","796,60","3,74K","-1,56%"
"27.04.2014","813,40","809,75","820,00","796,35","1,55K","0,17%"
"20.04.2014","812,00","792,60","811,45","767,50","1,57K","0,58%"
"13.04.2014","807,30","808,90","815,80","789,55","1,41K","0,03%"
"06.04.2014","807,05","780,00","780,00","780,00","0,00K","2,03%"
"30.03.2014","791,00","780,00","780,00","780,00","0,01K","2,18%"
"23.03.2014","774,10","796,50","802,55","762,50","0,02K","-1,86%"
"16.03.2014","788,75","771,85","798,00","755,00","0,10K","2,03%"
"09.03.2014","773,05","775,80","779,45","769,85","0,02K","-1,09%"
"02.03.2014","781,60","747,50","782,00","745,70","0,27K","5,07%"
"23.02.2014","743,85","729,90","746,95","726,90","3,43K","0,05%"
"16.02.2014","743,50","736,95","744,00","735,85","0,25K","0,35%"
"09.02.2014","740,90","739,50","742,00","739,50","0,15K","4,04%"
"02.02.2014","712,15","702,00","713,20","701,00","0,48K","0,81%"
"26.01.2014","706,45","727,45","727,45","706,20","0,55K","-4,27%"
"19.01.2014","737,95","753,30","753,30","750,10","0,04K","-1,47%"
