Date,Close,Open,High,Low
20.07.2017,20.55,20.55,20.55,20.55
19.07.2017,20.25,20.25,20.25,20.25
18.07.2017,20.15,20.15,20.15,20.15
17.07.2017,20.15,20.15,20.15,20.15
14.07.2017,20.75,20.75,20.75,20.75
13.07.2017,20.75,20.75,20.75,20.75
12.07.2017,20.75,20.75,20.75,20.75
11.07.2017,20.75,20.75,20.75,20.75
10.07.2017,20.55,20.55,20.55,20.55
07.07.2017,20.25,20.25,20.25,20.25
06.07.2017,20.25,20.25,20.25,20.25
05.07.2017,20.25,20.25,20.25,20.25
03.07.2017,20.25,20.25,20.25,20.25
30.06.2017,20.50,20.50,20.50,20.50
29.06.2017,20.50,20.50,20.50,20.50
28.06.2017,20.45,20.45,20.45,20.45
27.06.2017,20.25,20.25,20.25,20.25
26.06.2017,20.10,20.10,20.10,20.10
23.06.2017,20.15,20.15,20.15,20.15
22.06.2017,20.05,20.05,20.05,20.05
21.06.2017,20.05,20.05,20.05,20.05
20.06.2017,20.00,20.00,20.00,20.00
19.06.2017,20.00,20.00,20.00,20.00
16.06.2017,20.00,20.00,20.00,20.00
15.06.2017,20.00,20.00,20.00,20.00
14.06.2017,20.00,20.00,20.00,20.00
13.06.2017,20.00,20.00,20.00,20.00
12.06.2017,20.00,20.00,20.00,20.00
09.06.2017,19.65,19.65,19.65,19.65
08.06.2017,19.65,19.65,19.65,19.65
07.06.2017,19.65,19.65,19.65,19.65
06.06.2017,19.15,19.15,19.15,19.15
05.06.2017,19.15,19.15,19.15,19.15
02.06.2017,19.50,19.50,19.50,19.50
01.06.2017,19.50,19.50,19.50,19.50
31.05.2017,19.75,19.75,19.75,19.75
30.05.2017,19.75,19.75,19.75,19.75
26.05.2017,19.50,21.50,24.30,24.30
25.05.2017,20.00,20.00,20.00,20.00
24.05.2017,20.00,21.50,24.30,24.30
23.05.2017,20.25,20.25,20.25,20.25
22.05.2017,21.75,21.75,21.75,21.75
19.05.2017,21.75,21.75,21.75,21.75
18.05.2017,21.75,21.75,21.75,21.75
17.05.2017,21.75,21.75,21.75,21.75
16.05.2017,21.65,21.50,24.30,24.30
15.05.2017,21.50,21.50,24.30,24.30
12.05.2017,22.65,22.65,22.65,22.65
11.05.2017,22.65,21.50,24.30,24.30
10.05.2017,22.50,21.50,24.30,24.30
09.05.2017,22.50,22.50,22.50,22.50
08.05.2017,22.65,22.65,22.65,22.65
05.05.2017,22.75,22.75,22.75,22.75
04.05.2017,22.65,22.65,22.65,22.65
03.05.2017,22.65,22.65,22.65,22.65
02.05.2017,22.65,22.65,22.65,22.65
01.05.2017,22.65,22.65,22.65,22.65
28.04.2017,22.75,21.50,24.30,24.30
27.04.2017,22.75,22.75,22.75,22.75
26.04.2017,22.75,21.50,24.30,24.30
25.04.2017,22.75,22.75,22.75,22.75
24.04.2017,22.75,22.75,22.75,22.75
21.04.2017,22.90,22.90,22.90,22.90
20.04.2017,23.00,23.00,23.00,23.00
19.04.2017,23.00,23.00,23.00,23.00
18.04.2017,23.25,23.25,23.25,23.25
17.04.2017,23.50,23.50,23.50,23.50
13.04.2017,23.50,23.50,23.50,23.50
12.04.2017,23.50,23.50,23.50,23.50
11.04.2017,23.55,23.55,23.55,23.55
10.04.2017,23.55,23.55,23.55,23.55
07.04.2017,23.50,23.50,23.50,23.50
06.04.2017,23.50,23.50,23.50,23.50
05.04.2017,23.50,23.50,23.50,23.50
04.04.2017,23.50,23.50,23.50,23.50
03.04.2017,23.50,23.50,23.50,23.50
31.03.2017,23.25,23.25,23.25,23.25
30.03.2017,24.15,24.15,24.15,24.15
29.03.2017,24.40,24.40,24.40,24.40
28.03.2017,24.50,24.50,24.50,24.50
27.03.2017,24.65,24.65,24.65,24.65
24.03.2017,24.65,24.65,24.65,24.65
23.03.2017,25.15,25.15,25.15,25.15
22.03.2017,25.40,25.40,25.40,25.40
21.03.2017,25.40,25.40,25.40,25.40
20.03.2017,25.40,25.40,25.40,25.40
17.03.2017,25.40,25.40,25.40,25.40
16.03.2017,25.45,25.45,25.45,25.45
15.03.2017,25.25,25.25,25.25,25.25
14.03.2017,25.00,25.00,25.00,25.00
13.03.2017,24.50,24.50,24.50,24.50
10.03.2017,24.50,24.50,24.50,24.50
09.03.2017,25.25,25.25,25.25,25.25
08.03.2017,25.65,25.65,25.65,25.65
07.03.2017,26.25,26.25,26.25,26.25
06.03.2017,25.75,25.75,25.75,25.75
03.03.2017,25.50,25.50,25.50,25.50
02.03.2017,24.65,24.65,24.65,24.65
01.03.2017,24.50,24.50,24.50,24.50
28.02.2017,23.00,23.00,23.00,23.00
27.02.2017,22.50,22.50,22.50,22.50
24.02.2017,22.75,22.75,22.75,22.75
23.02.2017,24.00,24.00,24.00,24.00
22.02.2017,24.15,24.15,24.15,24.15
21.02.2017,24.75,24.75,24.75,24.75
17.02.2017,25.00,25.00,25.00,25.00
16.02.2017,25.00,25.00,25.00,25.00
15.02.2017,25.90,25.90,25.90,25.90
14.02.2017,25.90,25.90,25.90,25.90
13.02.2017,26.75,26.75,26.75,26.75
10.02.2017,26.75,26.75,26.75,26.75
09.02.2017,26.65,26.65,26.65,26.65
08.02.2017,26.50,26.50,26.50,26.50
07.02.2017,26.15,26.15,26.15,26.15
06.02.2017,26.15,26.15,26.15,26.15
03.02.2017,25.75,25.75,25.75,25.75
02.02.2017,25.25,25.25,25.25,25.25
01.02.2017,25.00,25.00,25.00,25.00
31.01.2017,24.65,24.65,24.65,24.65
30.01.2017,24.50,24.50,24.50,24.50
27.01.2017,23.50,23.50,23.50,23.50
26.01.2017,23.25,23.25,23.25,23.25
25.01.2017,23.25,23.25,23.25,23.25
24.01.2017,22.90,22.90,22.90,22.90
23.01.2017,22.90,22.90,22.90,22.90
20.01.2017,22.90,22.90,22.90,22.90
19.01.2017,22.75,22.75,22.75,22.75
18.01.2017,22.75,22.75,22.75,22.75
17.01.2017,22.90,22.90,22.90,22.90
13.01.2017,23.00,23.00,23.00,23.00
12.01.2017,23.00,23.00,23.00,23.00
11.01.2017,23.00,23.00,23.00,23.00
10.01.2017,24.25,24.25,24.25,24.25
09.01.2017,22.00,22.00,22.00,22.00
06.01.2017,21.90,21.90,21.90,21.90
05.01.2017,21.65,21.65,21.65,21.65
04.01.2017,21.65,21.65,21.65,21.65
03.01.2017,20.50,20.50,20.50,20.50
30.12.2016,20.40,20.40,20.40,20.40
29.12.2016,20.40,20.40,20.40,20.40
28.12.2016,20.40,20.40,20.40,20.40
27.12.2016,20.40,20.40,20.40,20.40
23.12.2016,20.40,20.40,20.40,20.40
22.12.2016,20.40,20.40,20.40,20.40
21.12.2016,20.40,20.40,20.40,20.40
20.12.2016,20.40,20.40,20.40,20.40
19.12.2016,20.40,20.40,20.40,20.40
16.12.2016,20.40,20.40,20.40,20.40
15.12.2016,22.00,22.00,22.00,22.00
14.12.2016,22.00,22.00,22.00,22.00
13.12.2016,19.25,19.25,19.25,19.25
12.12.2016,18.40,18.40,18.40,18.40
09.12.2016,18.40,18.40,18.40,18.40
08.12.2016,18.25,18.25,18.25,18.25
07.12.2016,18.00,18.00,18.00,18.00
06.12.2016,18.00,18.00,18.00,18.00
05.12.2016,18.00,18.00,18.00,18.00
02.12.2016,18.00,18.00,18.00,18.00
01.12.2016,18.00,18.00,18.00,18.00
30.11.2016,17.75,17.75,17.75,17.75
29.11.2016,18.15,18.15,18.15,18.15
28.11.2016,18.50,18.50,18.50,18.50
25.11.2016,18.50,18.50,18.50,18.50
23.11.2016,18.50,18.50,18.50,18.50
22.11.2016,18.50,18.50,18.50,18.50
21.11.2016,18.50,18.50,18.50,18.50
18.11.2016,18.50,18.50,18.50,18.50
17.11.2016,18.50,18.50,18.50,18.50
16.11.2016,18.65,18.65,18.65,18.65
15.11.2016,18.65,18.65,18.65,18.65
14.11.2016,18.65,18.65,18.65,18.65
11.11.2016,18.45,18.45,18.45,18.45
10.11.2016,18.25,18.25,18.25,18.25
09.11.2016,18.50,18.50,18.50,18.50
08.11.2016,18.75,18.75,18.75,18.75
07.11.2016,18.75,18.75,18.75,18.75
04.11.2016,18.75,18.75,18.75,18.75
03.11.2016,18.75,18.75,18.75,18.75
02.11.2016,18.75,18.75,18.75,18.75
01.11.2016,18.90,18.90,18.90,18.90
31.10.2016,18.75,18.75,18.75,18.75
28.10.2016,19.65,19.65,19.65,19.65
27.10.2016,19.70,19.70,19.70,19.70
26.10.2016,19.70,19.70,19.70,19.70
25.10.2016,20.00,20.00,20.00,20.00
24.10.2016,20.00,20.00,20.00,20.00
21.10.2016,20.00,20.00,20.00,20.00
20.10.2016,20.50,20.50,20.50,20.50
19.10.2016,20.50,20.50,20.50,20.50
18.10.2016,20.90,20.90,20.90,20.90
17.10.2016,21.65,21.65,21.65,21.65
14.10.2016,21.90,21.90,21.90,21.90
13.10.2016,22.00,22.00,22.00,22.00
12.10.2016,22.50,22.50,22.50,22.50
11.10.2016,22.75,22.75,22.75,22.75
10.10.2016,22.75,22.75,22.75,22.75
07.10.2016,22.75,22.75,22.75,22.75
06.10.2016,22.75,22.75,22.75,22.75
05.10.2016,22.75,22.75,22.75,22.75
04.10.2016,22.65,22.65,22.65,22.65
03.10.2016,22.40,22.40,22.40,22.40
30.09.2016,22.40,22.40,22.40,22.40
29.09.2016,23.00,23.00,23.00,23.00
28.09.2016,23.50,23.50,23.50,23.50
27.09.2016,23.50,23.50,23.50,23.50
26.09.2016,23.25,23.25,23.25,23.25
23.09.2016,24.40,24.40,24.40,24.40
22.09.2016,24.40,24.40,24.40,24.40
21.09.2016,24.75,24.75,24.75,24.75
20.09.2016,24.90,24.90,24.90,24.90
19.09.2016,24.90,24.90,24.90,24.90
16.09.2016,25.25,25.25,25.25,25.25
15.09.2016,25.25,25.25,25.25,25.25
14.09.2016,25.40,25.40,25.40,25.40
13.09.2016,25.40,25.40,25.40,25.40
12.09.2016,25.40,25.40,25.40,25.40
09.09.2016,25.40,25.40,25.40,25.40
08.09.2016,25.65,25.65,25.65,25.65
07.09.2016,25.65,25.65,25.65,25.65
06.09.2016,25.65,25.65,25.65,25.65
02.09.2016,25.65,25.65,25.65,25.65
01.09.2016,25.65,25.65,25.65,25.65
31.08.2016,25.25,25.25,25.25,25.25
30.08.2016,25.25,25.25,25.25,25.25
29.08.2016,25.40,25.40,25.40,25.40
26.08.2016,25.95,25.95,25.95,25.95
25.08.2016,25.95,25.95,25.95,25.95
24.08.2016,25.90,25.90,25.90,25.90
23.08.2016,25.90,25.90,25.90,25.90
22.08.2016,25.75,25.75,25.75,25.75
19.08.2016,25.75,25.75,25.75,25.75
18.08.2016,26.05,26.05,26.05,26.05
17.08.2016,26.05,26.05,26.05,26.05
16.08.2016,26.00,26.00,26.00,26.00
15.08.2016,26.00,26.00,26.00,26.00
12.08.2016,26.00,26.00,26.00,26.00
11.08.2016,26.00,26.00,26.00,26.00
10.08.2016,25.80,25.80,25.80,25.80
09.08.2016,25.80,25.80,25.80,25.80
08.08.2016,26.20,26.20,26.20,26.20
05.08.2016,26.25,26.25,26.25,26.25
04.08.2016,26.45,26.45,26.45,26.45
03.08.2016,26.70,26.70,26.70,26.70
02.08.2016,26.65,26.65,26.65,26.65
01.08.2016,26.25,26.25,26.25,26.25
29.07.2016,26.00,26.00,26.00,26.00
28.07.2016,26.75,26.75,26.75,26.75
27.07.2016,26.25,26.25,26.25,26.25
26.07.2016,25.65,25.65,25.65,25.65
25.07.2016,25.20,25.20,25.20,25.20
22.07.2016,25.50,25.50,25.50,25.50
21.07.2016,25.50,25.50,25.50,25.50
20.07.2016,25.50,25.50,25.50,25.50
19.07.2016,25.40,25.40,25.40,25.40
18.07.2016,25.05,25.05,25.05,25.05
15.07.2016,25.90,25.90,25.90,25.90
14.07.2016,26.00,26.00,26.00,26.00
13.07.2016,26.20,26.20,26.20,26.20
12.07.2016,26.45,26.45,26.45,26.45
11.07.2016,26.45,26.45,26.45,26.45
08.07.2016,26.50,26.50,26.50,26.50
07.07.2016,26.50,26.50,26.50,26.50
06.07.2016,26.45,26.45,26.45,26.45
05.07.2016,26.45,26.45,26.45,26.45
01.07.2016,26.50,26.50,26.50,26.50
30.06.2016,26.40,26.40,26.40,26.40
29.06.2016,26.50,26.50,26.50,26.50
28.06.2016,26.65,26.65,26.65,26.65
27.06.2016,27.00,27.00,27.00,27.00
24.06.2016,27.25,27.25,27.25,27.25
23.06.2016,26.50,26.50,26.50,26.50
22.06.2016,26.50,26.50,26.50,26.50
21.06.2016,26.40,26.40,26.40,26.40
20.06.2016,26.00,26.00,26.00,26.00
17.06.2016,26.00,26.00,26.00,26.00
16.06.2016,26.90,26.90,26.90,26.90
15.06.2016,27.55,27.55,27.55,27.55
14.06.2016,28.00,28.00,28.00,28.00
13.06.2016,28.05,28.05,28.05,28.05
10.06.2016,28.25,28.25,28.25,28.25
09.06.2016,28.25,28.25,28.25,28.25
08.06.2016,28.25,28.25,28.25,28.25
07.06.2016,28.25,28.25,28.25,28.25
06.06.2016,28.25,28.25,28.25,28.25
03.06.2016,28.30,28.30,28.30,28.30
02.06.2016,28.00,28.00,28.00,28.00
01.06.2016,27.30,27.30,27.30,27.30
31.05.2016,27.25,27.25,27.25,27.25
27.05.2016,27.25,27.25,27.25,27.25
26.05.2016,27.25,27.25,27.25,27.25
25.05.2016,28.25,28.25,28.25,28.25
24.05.2016,28.20,28.20,28.20,28.20
23.05.2016,28.50,28.50,28.50,28.50
20.05.2016,28.65,28.65,28.65,28.65
19.05.2016,28.65,28.65,28.65,28.65
18.05.2016,28.75,28.75,28.75,28.75
17.05.2016,28.70,28.70,28.70,28.70
16.05.2016,28.35,28.35,28.35,28.35
13.05.2016,28.05,28.05,28.05,28.05
12.05.2016,27.75,27.75,27.75,27.75
11.05.2016,27.75,27.75,27.75,27.75
10.05.2016,27.75,27.75,27.75,27.75
09.05.2016,27.65,27.65,27.65,27.65
06.05.2016,27.60,27.60,27.60,27.60
05.05.2016,27.55,27.55,27.55,27.55
04.05.2016,27.65,27.65,27.65,27.65
03.05.2016,27.65,27.65,27.65,27.65
02.05.2016,27.65,27.65,27.65,27.65
29.04.2016,27.65,27.65,27.65,27.65
28.04.2016,27.40,27.40,27.40,27.40
27.04.2016,27.65,27.65,27.65,27.65
26.04.2016,27.65,27.65,27.65,27.65
25.04.2016,27.55,27.55,27.55,27.55
22.04.2016,28.00,28.00,28.00,28.00
21.04.2016,26.95,26.95,26.95,26.95
20.04.2016,27.50,27.50,27.50,27.50
19.04.2016,27.50,27.50,27.50,27.50
18.04.2016,27.00,27.00,27.00,27.00
15.04.2016,26.00,26.00,26.00,26.00
14.04.2016,27.25,27.25,27.25,27.25
13.04.2016,27.80,27.80,27.80,27.80
12.04.2016,28.25,28.25,28.25,28.25
11.04.2016,28.55,28.55,28.55,28.55
08.04.2016,28.50,28.50,28.50,28.50
07.04.2016,28.50,28.50,28.50,28.50
06.04.2016,28.40,28.40,28.40,28.40
05.04.2016,28.20,28.20,28.20,28.20
04.04.2016,27.95,27.95,27.95,27.95
01.04.2016,27.90,27.90,27.90,27.90
31.03.2016,28.15,28.15,28.15,28.15
30.03.2016,28.45,28.45,28.45,28.45
29.03.2016,29.05,29.05,29.05,29.05
28.03.2016,29.20,29.20,29.20,29.20
24.03.2016,29.50,29.50,29.50,29.50
23.03.2016,29.50,29.50,29.50,29.50
22.03.2016,29.70,29.70,29.70,29.70
21.03.2016,29.65,29.65,29.65,29.65
18.03.2016,29.75,29.75,29.75,29.75
17.03.2016,29.75,29.75,29.75,29.75
16.03.2016,29.50,29.50,29.50,29.50
15.03.2016,29.15,29.15,29.15,29.15
14.03.2016,28.65,28.65,28.65,28.65
11.03.2016,28.70,28.70,28.70,28.70
10.03.2016,28.90,28.90,28.90,28.90
09.03.2016,29.70,29.70,29.70,29.70
08.03.2016,30.65,30.65,30.65,30.65
07.03.2016,31.20,31.20,31.20,31.20
04.03.2016,31.40,31.40,31.40,31.40
03.03.2016,31.90,31.90,31.90,31.90
02.03.2016,32.15,32.15,32.15,32.15
01.03.2016,32.20,32.20,32.20,32.20
29.02.2016,32.15,32.15,32.15,32.15
26.02.2016,32.00,32.00,32.00,32.00
25.02.2016,32.55,32.55,32.55,32.55
24.02.2016,33.00,33.00,33.00,33.00
23.02.2016,33.40,33.40,33.40,33.40
22.02.2016,33.40,33.40,33.40,33.40
19.02.2016,33.50,33.50,33.50,33.50
18.02.2016,33.50,33.50,33.50,33.50
17.02.2016,34.00,34.00,34.00,34.00
16.02.2016,34.00,34.00,34.00,34.00
12.02.2016,34.15,34.15,34.15,34.15
11.02.2016,34.15,34.15,34.15,34.15
10.02.2016,34.15,34.15,34.15,34.15
09.02.2016,34.20,34.20,34.20,34.20
08.02.2016,34.20,34.20,34.20,34.20
05.02.2016,34.40,34.40,34.40,34.40
04.02.2016,34.50,34.50,34.50,34.50
03.02.2016,34.50,34.50,34.50,34.50
02.02.2016,34.60,34.60,34.60,34.60
01.02.2016,34.65,34.65,34.65,34.65
29.01.2016,34.70,34.70,34.70,34.70
28.01.2016,34.75,34.75,34.75,34.75
27.01.2016,34.75,34.75,34.75,34.75
26.01.2016,34.75,34.75,34.75,34.75
25.01.2016,34.90,34.90,34.90,34.90
22.01.2016,34.75,34.75,34.75,34.75
21.01.2016,34.80,34.80,34.80,34.80
20.01.2016,34.80,34.80,34.80,34.80
19.01.2016,34.85,34.85,34.85,34.85
15.01.2016,34.80,34.80,34.80,34.80
14.01.2016,34.80,34.80,34.80,34.80
13.01.2016,34.75,34.75,34.75,34.75
12.01.2016,34.65,34.65,34.65,34.65
11.01.2016,34.65,34.65,34.65,34.65
08.01.2016,34.65,34.65,34.65,34.65
07.01.2016,34.50,34.50,34.50,34.50
06.01.2016,35.00,35.00,35.00,35.00
05.01.2016,35.05,35.05,35.05,35.05
04.01.2016,34.45,34.45,34.45,34.45
31.12.2015,34.45,34.45,34.45,34.45
30.12.2015,34.45,34.45,34.45,34.45
29.12.2015,34.50,34.50,34.50,34.50
28.12.2015,34.30,34.30,34.30,34.30
24.12.2015,34.30,34.30,34.30,34.30
23.12.2015,34.25,34.25,34.25,34.25
22.12.2015,33.75,33.75,33.75,33.75
21.12.2015,33.55,33.55,33.55,33.55
18.12.2015,34.15,34.15,34.15,34.15
17.12.2015,35.25,35.25,35.25,35.25
16.12.2015,35.25,35.25,35.25,35.25
15.12.2015,35.90,35.90,35.90,35.90
14.12.2015,36.15,36.15,36.15,36.15
11.12.2015,36.15,36.15,36.15,36.15
10.12.2015,36.15,36.15,36.15,36.15
09.12.2015,36.15,36.15,36.15,36.15
08.12.2015,36.05,36.05,36.05,36.05
07.12.2015,36.10,36.10,36.10,36.10
04.12.2015,36.10,36.10,36.10,36.10
03.12.2015,36.10,36.10,36.10,36.10
02.12.2015,36.10,36.10,36.10,36.10
01.12.2015,36.10,36.10,36.10,36.10
30.11.2015,36.10,36.10,36.10,36.10
27.11.2015,36.10,36.10,36.10,36.10
25.11.2015,36.10,36.10,36.10,36.10
24.11.2015,36.10,36.10,36.10,36.10
23.11.2015,36.10,36.10,36.10,36.10
20.11.2015,36.10,36.10,36.10,36.10
19.11.2015,36.10,36.10,36.10,36.10
18.11.2015,36.10,36.10,36.10,36.10
17.11.2015,36.00,36.00,36.00,36.00
16.11.2015,36.00,36.00,36.00,36.00
13.11.2015,36.00,36.00,36.00,36.00
12.11.2015,36.00,36.00,36.00,36.00
11.11.2015,36.00,36.00,36.00,36.00
10.11.2015,36.00,36.00,36.00,36.00
09.11.2015,36.00,36.00,36.00,36.00
06.11.2015,36.00,36.00,36.00,36.00
05.11.2015,36.00,36.00,36.00,36.00
04.11.2015,36.00,36.00,36.00,36.00
03.11.2015,36.00,36.00,36.00,36.00
02.11.2015,35.75,35.75,35.75,35.75
30.10.2015,35.40,35.40,35.40,35.40
29.10.2015,35.50,35.50,35.50,35.50
28.10.2015,35.70,35.70,35.70,35.70
27.10.2015,36.15,36.15,36.15,36.15
26.10.2015,36.50,36.50,36.50,36.50
23.10.2015,36.75,36.75,36.75,36.75
22.10.2015,37.00,37.00,37.00,37.00
21.10.2015,37.60,37.60,37.60,37.60
20.10.2015,37.65,37.65,37.65,37.65
19.10.2015,37.65,37.65,37.65,37.65
16.10.2015,37.75,37.75,37.75,37.75
15.10.2015,37.80,37.80,37.80,37.80
14.10.2015,37.90,37.90,37.90,37.90
13.10.2015,37.90,37.90,37.90,37.90
12.10.2015,38.00,38.00,38.00,38.00
09.10.2015,37.50,37.50,37.50,37.50
08.10.2015,37.30,37.30,37.30,37.30
07.10.2015,37.05,37.05,37.05,37.05
06.10.2015,37.00,37.00,37.00,37.00
05.10.2015,37.00,37.00,37.00,37.00
02.10.2015,36.80,36.80,36.80,36.80
01.10.2015,36.50,36.50,36.50,36.50
30.09.2015,36.65,36.65,36.65,36.65
29.09.2015,36.65,36.65,36.65,36.65
28.09.2015,36.75,36.75,36.75,36.75
25.09.2015,37.00,37.00,37.00,37.00
24.09.2015,37.25,37.25,37.25,37.25
23.09.2015,37.30,37.30,37.30,37.30
22.09.2015,37.30,37.30,37.30,37.30
21.09.2015,37.30,37.30,37.30,37.30
18.09.2015,37.30,37.30,37.30,37.30
17.09.2015,37.30,37.30,37.30,37.30
16.09.2015,37.30,37.30,37.30,37.30
15.09.2015,37.25,37.25,37.25,37.25
14.09.2015,37.30,37.30,37.30,37.30
11.09.2015,37.30,37.30,37.30,37.30
10.09.2015,37.30,37.30,37.30,37.30
09.09.2015,37.25,37.25,37.25,37.25
08.09.2015,37.25,37.25,37.25,37.25
04.09.2015,37.25,37.25,37.25,37.25
03.09.2015,36.95,36.95,36.95,36.95
02.09.2015,36.95,36.95,36.95,36.95
01.09.2015,36.95,36.95,36.95,36.95
31.08.2015,36.90,36.90,36.90,36.90
28.08.2015,36.90,36.90,36.90,36.90
27.08.2015,36.90,36.90,36.90,36.90
26.08.2015,36.90,36.90,36.90,36.90
25.08.2015,36.75,36.75,36.75,36.75
24.08.2015,36.70,36.70,36.70,36.70
21.08.2015,36.55,36.55,36.55,36.55
20.08.2015,36.40,36.40,36.40,36.40
19.08.2015,36.40,36.40,36.40,36.40
18.08.2015,36.40,36.40,36.40,36.40
17.08.2015,36.40,36.40,36.40,36.40
14.08.2015,36.40,36.40,36.40,36.40
13.08.2015,36.40,36.40,36.40,36.40
12.08.2015,36.40,36.40,36.40,36.40
11.08.2015,36.20,36.20,36.20,36.20
10.08.2015,35.25,35.25,35.25,35.25
07.08.2015,35.25,35.25,35.25,35.25
06.08.2015,35.25,35.25,35.25,35.25
05.08.2015,35.25,35.25,35.25,35.25
04.08.2015,35.25,35.25,35.25,35.25
03.08.2015,35.25,35.25,35.25,35.25
31.07.2015,35.30,35.30,35.30,35.30
30.07.2015,36.05,36.05,36.05,36.05
29.07.2015,36.05,36.05,36.05,36.05
28.07.2015,36.05,36.05,36.05,36.05
27.07.2015,36.15,36.15,36.15,36.15
24.07.2015,36.20,36.20,36.20,36.20
23.07.2015,36.25,36.25,36.25,36.25
22.07.2015,36.40,36.40,36.40,36.40
21.07.2015,36.40,36.40,36.40,36.40
20.07.2015,36.40,36.40,36.40,36.40
17.07.2015,36.40,36.40,36.40,36.40
16.07.2015,36.25,36.25,36.25,36.25
15.07.2015,36.30,36.30,36.30,36.30
14.07.2015,36.30,36.30,36.30,36.30
13.07.2015,36.30,36.30,36.30,36.30
10.07.2015,36.30,36.30,36.30,36.30
09.07.2015,36.30,36.30,36.30,36.30
08.07.2015,36.40,36.40,36.40,36.40
07.07.2015,36.40,36.40,36.40,36.40
06.07.2015,36.40,36.40,36.40,36.40
02.07.2015,36.40,36.40,36.40,36.40
01.07.2015,36.25,36.25,36.25,36.25
30.06.2015,35.75,35.75,35.75,35.75
29.06.2015,36.75,36.75,36.75,36.75
26.06.2015,36.75,36.75,36.75,36.75
25.06.2015,36.75,36.75,36.75,36.75
24.06.2015,36.75,36.75,36.75,36.75
23.06.2015,36.75,36.75,36.75,36.75
22.06.2015,36.75,36.75,36.75,36.75
19.06.2015,36.75,36.75,36.75,36.75
18.06.2015,36.75,36.75,36.75,36.75
17.06.2015,36.75,36.75,36.75,36.75
16.06.2015,36.50,36.50,36.50,36.50
15.06.2015,36.50,36.50,36.50,36.50
12.06.2015,36.25,36.25,36.25,36.25
11.06.2015,36.25,36.25,36.25,36.25
10.06.2015,36.00,36.00,36.00,36.00
09.06.2015,36.00,36.00,36.00,36.00
08.06.2015,35.90,35.90,35.90,35.90
05.06.2015,35.90,35.90,35.90,35.90
04.06.2015,35.90,35.90,35.90,35.90
03.06.2015,35.65,35.65,35.65,35.65
02.06.2015,35.65,35.65,35.65,35.65
01.06.2015,35.40,35.40,35.40,35.40
29.05.2015,35.10,35.10,35.10,35.10
28.05.2015,35.00,35.00,35.00,35.00
27.05.2015,35.00,35.00,35.00,35.00
26.05.2015,35.15,35.15,35.15,35.15
22.05.2015,35.25,35.25,35.25,35.25
21.05.2015,35.25,35.25,35.25,35.25
20.05.2015,35.25,35.25,35.25,35.25
19.05.2015,35.40,35.40,35.40,35.40
18.05.2015,35.75,35.75,35.75,35.75
15.05.2015,35.75,35.75,35.75,35.75
14.05.2015,35.75,35.75,35.75,35.75
13.05.2015,36.00,36.00,36.00,36.00
12.05.2015,36.00,36.00,36.00,36.00
11.05.2015,36.00,36.00,36.00,36.00
08.05.2015,36.45,36.45,36.45,36.45
07.05.2015,36.80,36.80,36.80,36.80
06.05.2015,36.50,36.50,36.50,36.50
05.05.2015,35.75,35.75,35.75,35.75
04.05.2015,35.70,35.70,35.70,35.70
01.05.2015,35.70,35.70,35.70,35.70
30.04.2015,37.00,37.00,37.00,37.00
29.04.2015,37.90,37.90,37.90,37.90
28.04.2015,38.05,38.05,38.05,38.05
27.04.2015,38.20,38.20,38.20,38.20
24.04.2015,38.60,38.60,38.60,38.60
23.04.2015,38.90,38.90,38.90,38.90
22.04.2015,38.90,38.90,38.90,38.90
21.04.2015,38.90,38.90,38.90,38.90
20.04.2015,38.90,38.90,38.90,38.90
17.04.2015,38.90,38.90,38.90,38.90
16.04.2015,39.00,39.00,39.00,39.00
15.04.2015,39.00,39.00,39.00,39.00
14.04.2015,39.00,39.00,39.00,39.00
13.04.2015,39.15,39.15,39.15,39.15
10.04.2015,39.25,39.25,39.25,39.25
09.04.2015,39.30,39.30,39.30,39.30
08.04.2015,39.30,39.30,39.30,39.30
07.04.2015,39.30,39.30,39.30,39.30
06.04.2015,39.30,39.30,39.30,39.30
03.04.2015,39.45,39.45,39.45,39.45
02.04.2015,39.45,39.45,39.45,39.45
01.04.2015,39.55,39.55,39.55,39.55
31.03.2015,39.50,39.50,39.50,39.50
30.03.2015,39.50,39.50,39.50,39.50
27.03.2015,39.50,39.50,39.50,39.50
26.03.2015,39.50,39.50,39.50,39.50
25.03.2015,39.50,39.50,39.50,39.50
24.03.2015,39.50,39.50,39.50,39.50
23.03.2015,39.50,39.50,39.50,39.50
20.03.2015,39.25,39.25,39.25,39.25
19.03.2015,40.15,40.15,40.15,40.15
18.03.2015,39.75,39.75,39.75,39.75
17.03.2015,39.45,39.45,39.45,39.45
16.03.2015,39.50,39.50,39.50,39.50
13.03.2015,39.25,39.25,39.25,39.25
12.03.2015,39.40,39.40,39.40,39.40
11.03.2015,39.40,39.40,39.40,39.40
10.03.2015,39.50,39.50,39.50,39.50
09.03.2015,39.50,39.50,39.50,39.50
06.03.2015,39.65,39.65,39.65,39.65
05.03.2015,39.65,39.65,39.65,39.65
04.03.2015,39.65,39.65,39.65,39.65
03.03.2015,39.50,39.50,39.50,39.50
02.03.2015,39.00,39.00,39.00,39.00
27.02.2015,38.75,38.75,38.75,38.75
26.02.2015,38.70,38.70,38.70,38.70
25.02.2015,38.75,38.75,38.75,38.75
24.02.2015,38.75,38.75,38.75,38.75
